fiberlookup_initial,fiberlookup_latency,fiberlookup_stop_latency,fiberlookup_miss_latency,fiberlookup_starting,incr_type,fiberlookup_ii,fiberlookup_numerator_factor,fiberlookup_denominator_factor,diff1,timestamp
402,0,946,0,19,2,1,0,64,1381.0999755859375,164397
878,0,0,0,49,2,1,0,38,2839.800048828125,164431
776,519,0,201,19,2,43,0,64,10148.0,164467
0,0,0,0,19,2,2,0,64,169.39999389648438,164500
284,132,0,0,19,2,59,0,64,10853.599609375,164536
0,0,0,0,19,2,70,0,64,11675.0,164572
997,0,0,0,19,2,1,0,64,3190.60009765625,164607
0,0,0,0,19,2,1,135,41,359.1000061035156,164643
0,0,475,0,19,2,1,0,64,48.20000076293945,164678
0,270,439,0,19,2,1,0,64,286.1000061035156,164713
0,0,0,81,19,2,1,0,64,88.19999694824219,164749
0,0,0,0,19,2,1,32,64,54.900001525878906,164784
0,0,0,0,470,2,1,0,64,451.20001220703125,164819
0,0,0,0,675,2,1,0,89,656.2000122070312,164856
12,0,0,0,169,2,1,0,64,188.60000610351562,164892
0,0,815,0,19,2,1,0,90,82.19999694824219,164929
0,525,0,0,19,2,1,0,64,524.2000122070312,164964
0,0,594,0,19,2,1,0,64,60.099998474121094,165000
0,798,0,0,86,2,1,0,65,864.2000122070312,165035
0,0,0,0,19,2,38,0,54,6260.60009765625,165071
0,0,646,0,19,2,1,0,64,65.30000305175781,165104
755,0,0,0,19,2,1,0,64,2416.199951171875,165140
0,0,96,0,19,2,29,0,64,4744.5,165176
0,0,0,431,569,0,1,0,64,1023.2000122070312,165209
0,0,0,0,535,2,1,75,64,644.9000244140625,165245
0,0,0,0,19,2,1,0,64,0.800000011920929,165281
0,0,0,0,19,2,1,0,76,0.800000011920929,165317
0,0,0,0,984,2,1,0,64,965.2000122070312,165352
0,0,271,0,19,2,1,34,64,86.0999984741211,165387
0,0,0,0,19,2,4,0,64,507.79998779296875,165423
345,0,0,0,112,1,1,0,64,1197.199951171875,165458
0,0,247,0,319,2,74,0,64,12669.099609375,165493
0,0,0,0,419,2,31,0,64,5476.2001953125,165529
0,0,317,0,711,2,1,0,64,723.7999877929688,165566
0,0,955,0,19,2,1,0,64,96.19999694824219,165602
725,0,0,0,614,2,1,0,64,2915.199951171875,165638
0,91,0,0,19,2,1,0,64,90.19999694824219,165673
0,0,0,163,7,2,1,0,64,168.8000030517578,165709
0,592,0,0,19,2,1,0,64,591.2000122070312,165744
0,0,344,522,19,2,8,0,64,1738.800048828125,165780
0,0,0,0,26,2,1,1,100,9.600000381469727,165818
0,0,0,0,19,2,20,0,5,3215.0,165855
431,0,0,0,19,2,1,0,64,1379.4000244140625,165891
0,0,0,0,16,2,1,0,1,2.799999952316284,165929
0,0,0,0,610,2,72,175,64,12902.7998046875,165965
0,0,0,0,19,1,1,0,64,0.800000011920929,166000
0,0,59,0,19,0,1,0,64,6.599999904632568,166037
0,0,10,0,16,1,1,1,33,3.5999999046325684,166074
0,0,0,0,14,2,1,0,64,4.800000190734863,166113
0,0,82,0,19,2,1,0,68,8.899999618530273,166149
0,0,0,0,18,0,1,0,28,0.800000011920929,166188
0,0,0,0,19,2,1,0,64,0.800000011920929,166227
0,0,0,15,19,2,1,0,64,15.600000381469727,166265
0,696,0,0,19,2,1,0,64,695.2000122070312,166301
823,0,0,0,19,2,1,0,64,2633.800048828125,166337
0,0,0,0,19,2,70,41,64,11745.5,166373
0,0,8,0,21,0,1,0,79,2.9000000953674316,166412
0,990,0,0,19,2,1,0,64,989.2000122070312,166451
0,0,0,0,19,1,1,0,64,0.800000011920929,166489
0,0,0,936,19,0,45,0,55,8354.7001953125,166524
0,0,0,227,19,2,1,125,64,461.70001220703125,166562
0,0,0,0,19,2,54,85,64,9112.900390625,166599
0,0,0,428,908,2,1,64,64,1467.5999755859375,166633
380,0,0,0,342,2,1,0,64,1539.199951171875,166669
0,901,0,0,19,2,1,0,97,900.2000122070312,166705
0,0,0,0,19,2,1,147,80,200.89999389648438,166742
0,0,0,0,19,1,1,0,64,0.800000011920929,166776
0,0,0,0,19,0,1,0,64,0.800000011920929,166812
531,0,0,0,19,2,1,98,64,1867.0,166847
0,0,7,9,22,2,1,0,49,12.0,166885
0,0,0,0,19,2,1,84,64,143.6999969482422,166922
522,0,0,229,19,2,1,0,64,1921.4000244140625,166958
0,0,0,17,0,2,1,1,100,5.400000095367432,166997
690,0,0,0,721,2,1,0,64,2910.199951171875,167034
0,0,0,28,23,0,1,0,100,33.900001525878906,167076
383,0,0,0,107,2,1,0,64,1313.800048828125,167113
0,0,0,29,19,2,1,0,64,31.0,167149
0,0,0,19,111,2,9,0,85,1450.4000244140625,167184
127,0,0,114,19,2,13,0,64,2528.89990234375,167220
0,0,166,0,46,2,1,0,64,43.70000076293945,167255
0,0,92,0,19,2,1,37,59,78.30000305175781,167290
0,73,74,23,4,2,4,1,64,572.7999877929688,167325
51,0,31,86,19,2,1,0,64,256.8999938964844,167361
0,0,0,0,19,2,3,13,73,359.1000061035156,167396
0,0,0,0,19,2,16,25,64,2581.699951171875,167432
0,0,0,0,19,2,10,0,58,1523.0,167467
0,0,100,0,19,2,1,0,64,10.699999809265137,167505
0,0,0,0,19,2,5,0,55,677.0,167540
0,103,72,0,19,2,1,0,64,102.19999694824219,167577
0,0,1,0,19,2,1,0,64,0.800000011920929,167611
0,6,140,0,19,2,1,0,64,18.600000381469727,167646
113,0,0,0,19,2,5,18,59,1072.699951171875,167682
49,0,0,0,97,1,1,0,67,235.0,167717
32,0,74,0,11,2,1,4,64,109.80000305175781,167752
0,0,71,0,19,2,11,19,64,1731.5,167789
0,0,63,52,19,2,1,0,60,57.5,167824
0,60,0,86,19,2,8,0,64,1267.0999755859375,167859
12,6,43,150,65,2,1,0,64,249.0,167896
0,0,95,0,22,2,1,0,59,12.600000381469727,167929
0,105,0,225,19,2,1,0,60,257.0,167965
0,0,31,69,19,2,1,1,64,78.4000015258789,167998
18,45,0,160,19,2,2,4,64,411.5,168034
0,0,0,29,19,2,1,0,64,31.0,168069
18,0,0,39,19,2,1,0,65,99.5999984741211,168105
0,0,0,15,19,2,1,25,64,59.099998474121094,168139
0,168,0,112,19,2,9,0,64,1543.199951171875,168174
0,71,0,14,19,2,12,0,64,1934.199951171875,168210
0,38,99,0,19,2,1,0,61,43.29999923706055,168246
0,0,0,0,135,2,5,0,64,793.0,168283
77,0,0,0,105,2,1,26,64,377.6000061035156,168320
0,52,0,0,19,2,1,0,81,51.20000076293945,168355
0,73,0,17,20,2,12,0,64,1937.800048828125,168391
150,0,109,0,118,2,1,34,50,665.0999755859375,168427
95,0,27,34,19,2,5,7,64,1020.2999877929688,168463
120,0,145,0,19,2,1,0,64,398.6000061035156,168499
118,0,0,0,19,2,1,0,64,377.79998779296875,168544
0,75,0,0,19,2,1,0,81,74.19999694824219,168585
0,151,95,66,19,2,20,0,64,3378.199951171875,168624
0,0,0,149,19,2,1,1,58,166.39999389648438,168670
0,0,37,0,63,2,1,2,74,52.20000076293945,168707
183,0,10,0,19,1,1,0,64,586.7000122070312,168745
0,42,0,39,21,2,1,3,73,56.900001525878906,168788
0,0,68,0,19,2,3,0,64,345.1000061035156,168826
0,142,0,0,121,2,3,0,83,581.5999755859375,168862
0,0,0,0,19,2,6,0,80,846.2000122070312,168898
134,72,0,116,19,2,2,16,63,757.4000244140625,168943
11,196,0,0,19,2,4,0,64,738.0,168981
148,0,4,82,56,2,7,6,64,1610.0999755859375,169025
0,0,0,0,19,2,1,0,64,0.800000011920929,169069
0,0,0,46,93,2,1,0,64,123.69999694824219,169104
0,35,0,0,136,1,4,0,64,658.7999877929688,169148
0,0,0,0,43,2,16,0,64,2562.199951171875,169186
0,0,0,0,19,2,1,0,64,0.800000011920929,169220
0,0,0,161,19,2,1,0,64,176.1999969482422,169256
0,0,0,0,31,2,1,0,78,12.199999809265137,169291
0,0,0,0,130,2,1,3,64,117.69999694824219,169327
51,0,0,0,19,2,1,0,56,163.39999389648438,169363
0,80,0,0,19,2,1,0,64,79.19999694824219,169398
0,0,0,49,53,2,1,0,64,87.0,169434
0,0,0,0,19,2,1,14,64,25.0,169468
0,0,0,0,19,2,13,0,64,2030.5999755859375,169504
24,0,0,0,38,2,1,0,64,96.0,169539
75,197,0,0,19,2,1,24,64,477.8999938964844,169574
0,64,20,0,179,2,1,44,64,299.0,169610
0,0,0,79,19,2,1,36,64,147.89999389648438,169645
0,0,202,0,19,2,8,0,64,1204.0,169680
67,0,0,0,19,2,1,0,66,214.60000610351562,169716
0,0,2,0,19,2,1,57,64,98.19999694824219,169752
95,0,99,0,34,2,1,0,64,329.0,169785
63,63,0,0,19,2,1,0,80,263.79998779296875,169823
71,0,0,0,184,2,1,14,66,416.5,169855
110,0,0,0,374,2,1,0,64,707.2000122070312,169891
142,0,0,110,19,2,1,0,50,574.5,169927
45,0,0,31,19,2,1,4,64,185.10000610351562,169962
388,0,0,0,19,2,1,0,64,1241.800048828125,169998
0,0,0,133,163,2,1,0,66,289.3999938964844,170033
0,0,0,0,19,2,1,0,64,0.800000011920929,170069
0,56,0,0,592,2,1,0,64,628.2000122070312,170105
188,0,0,0,36,2,1,1,64,622.2000122070312,170143
30,12,0,66,19,2,6,0,51,1001.2999877929688,170180
0,58,0,32,19,2,10,0,64,1586.4000244140625,170215
0,0,782,0,19,2,1,0,64,78.9000015258789,170250
0,0,0,0,19,2,1,0,64,0.800000011920929,170285
83,144,0,0,55,2,1,15,64,471.1000061035156,170321
0,0,0,612,19,2,1,0,64,672.2999877929688,170357
0,108,0,0,79,2,7,4,61,1191.0,170394
0,0,0,85,19,2,9,0,64,1424.5999755859375,170429
0,0,0,41,19,2,1,0,64,44.20000076293945,170466
50,0,0,64,19,2,1,0,66,229.5,170502
0,0,156,0,19,2,20,0,64,3228.60009765625,170540
0,0,0,0,290,2,1,175,64,569.5999755859375,170577
0,48,0,0,19,2,17,0,64,2754.39990234375,170610
0,0,285,0,19,2,1,0,64,29.200000762939453,170645
0,0,0,20,81,2,1,0,60,83.0999984741211,170682
0,0,12,60,19,2,7,0,64,1064.0999755859375,170717
0,0,490,0,19,2,1,0,64,49.70000076293945,170752
3,92,0,0,101,2,1,0,79,182.8000030517578,170788
0,131,3,0,19,2,1,12,64,151.6999969482422,170824
0,858,0,0,19,2,1,0,64,857.2000122070312,170860
0,0,4,0,17,0,1,0,100,1.899999976158142,170899
0,0,0,0,104,2,98,0,64,16497.599609375,170937
0,0,0,0,218,2,6,0,64,1045.199951171875,170974
0,173,0,0,31,2,1,0,62,184.1999969482422,171009
0,0,0,0,62,2,3,0,64,381.6000061035156,171045
712,623,0,0,19,2,1,0,64,2900.60009765625,171081
0,0,0,0,714,2,1,0,64,695.2000122070312,171126
0,0,0,16,19,2,1,25,64,60.20000076293945,171161
0,83,0,34,19,2,18,0,64,2965.39990234375,171199
0,594,0,0,19,2,1,0,66,593.2000122070312,171235
0,0,44,0,151,2,1,4,64,144.39999389648438,171272
0,0,0,983,19,2,77,0,64,13734.400390625,171306
0,0,0,0,19,2,91,93,64,15387.099609375,171350
0,0,416,0,19,2,1,0,71,42.29999923706055,171386
41,0,0,0,19,2,6,0,64,977.4000244140625,171424
0,14,0,0,84,2,1,0,64,78.19999694824219,171463
15,23,124,114,19,2,5,0,57,843.4000244140625,171497
0,0,0,0,19,2,57,0,64,9475.400390625,171534
797,664,0,0,19,2,1,34,64,3272.5,171573
0,0,0,0,5,1,1,1,100,11.399999618530273,171621
0,0,0,73,142,2,1,0,64,202.39999389648438,171660
149,0,0,0,19,2,1,0,64,477.0,171696
0,0,0,0,19,0,1,0,64,0.800000011920929,171734
0,13,46,0,19,2,6,0,64,861.0,171769
27,0,120,965,19,2,1,0,64,1147.0,171912
0,0,6,0,6,2,1,0,64,12.300000190734863,171947
589,231,0,0,19,2,1,0,64,2115.0,171983
155,0,0,0,19,2,12,19,64,2390.699951171875,172019
0,0,0,0,19,2,1,11,55,22.799999237060547,172055
0,0,0,0,19,2,1,0,64,0.800000011920929,172090
0,0,126,112,19,2,1,0,64,123.80000305175781,172126
338,0,0,0,19,2,1,0,64,1081.800048828125,172162
0,989,0,338,939,2,1,43,64,2050.10009765625,172197
0,0,0,0,19,0,1,6,64,11.399999618530273,172234
24,0,21,0,19,2,1,0,64,79.0,172270
0,0,37,10,19,2,2,0,64,179.8000030517578,172306
0,0,0,0,19,2,1,51,64,87.80000305175781,172342
250,0,122,0,19,2,5,0,64,1488.699951171875,172377
0,818,0,0,19,2,1,0,64,817.2000122070312,172412
0,0,68,0,19,2,10,7,49,1545.199951171875,172448
0,0,0,867,19,2,11,0,96,2617.800048828125,172484
0,0,0,0,19,2,14,0,67,2199.800048828125,172521
0,332,0,0,19,2,1,56,64,427.29998779296875,172557
0,0,0,0,19,2,44,0,64,7275.7998046875,172592
192,0,0,0,19,2,1,12,64,636.0999755859375,172628
0,769,790,0,19,2,1,0,64,770.2999877929688,172663
18,0,0,0,19,2,1,0,64,57.79999923706055,172698
0,0,0,0,15,2,1,1,100,1.399999976158142,172738
0,0,0,0,19,1,1,0,64,0.800000011920929,172777
0,0,84,0,2,2,1,0,64,21.899999618530273,172818
0,0,9,0,21,0,1,0,100,3.0,172857
0,839,0,0,19,2,1,0,64,838.2000122070312,172897
0,0,49,65,19,2,9,28,64,1453.0,172929
0,0,0,856,19,2,1,0,64,940.7000122070312,172965
0,0,0,0,17,2,1,0,100,1.7999999523162842,173003
0,0,0,78,19,1,1,9,67,100.30000305175781,173041
0,0,6,15,1,2,1,0,1,6.800000190734863,173081
0,0,0,0,19,2,1,7,64,13.0,173119
0,0,0,0,19,2,1,44,64,76.0,173155
175,12,0,0,19,2,1,59,64,672.2000122070312,173189
0,0,0,0,19,2,1,132,64,225.5,173222
0,0,0,0,16,2,1,1,100,1.0,173257
0,0,0,17,3,1,1,0,29,5.400000095367432,173299
0,0,0,0,19,2,1,1,64,3.5999999046325684,173345
0,141,103,0,19,2,1,11,64,160.1999969482422,173379
0,117,88,10,19,2,10,0,64,1641.0,173412
0,188,126,0,19,2,1,0,64,187.1999969482422,173447
15,0,0,0,58,2,11,0,64,1779.199951171875,173482
0,0,0,0,243,2,1,0,64,224.1999969482422,173535
0,0,0,0,16,2,1,0,100,2.799999952316284,173576
0,85,0,119,19,1,16,20,64,2682.39990234375,173622
0,0,346,0,311,2,1,0,64,326.70001220703125,173667
0,0,0,35,70,1,1,32,58,149.60000610351562,173702
0,86,32,0,19,2,1,0,64,85.19999694824219,173741
0,0,0,0,19,2,1,0,56,0.800000011920929,173780
0,0,0,0,19,2,73,59,64,12283.599609375,173816
0,0,0,0,19,2,1,135,89,166.3000030517578,173853
0,0,0,0,19,1,1,0,100,0.800000011920929,173892
0,0,0,0,12,0,1,1,100,4.400000095367432,173941
0,0,0,0,21,1,1,0,100,2.200000047683716,173984
0,0,0,0,29,2,1,0,34,10.199999809265137,174025
0,0,0,17,17,0,1,0,100,16.200000762939453,174067
0,0,4,0,16,1,1,0,100,2.700000047683716,174109
0,0,0,0,20,2,1,0,100,1.2000000476837158,174151
0,0,0,0,21,0,1,1,29,7.199999809265137,174190
0,0,0,0,14,0,1,1,100,2.4000000953674316,174233
0,0,0,0,13,0,1,1,17,4.0,174272
0,0,4,0,14,2,1,1,55,1.899999976158142,174314
0,0,0,17,24,1,1,0,59,22.799999237060547,174356
0,0,0,0,23,2,1,1,100,6.599999904632568,174401
0,0,12,0,16,1,1,0,30,3.5,174442
0,0,10,0,16,0,1,1,33,3.5999999046325684,174483
0,0,0,0,18,0,1,1,28,4.5,174525
0,0,10,0,19,2,1,0,9,1.7000000476837158,174565
0,0,8,0,21,0,1,0,100,2.9000000953674316,174604
0,0,0,0,22,2,1,2,49,9.100000381469727,174645
0,0,12,17,0,1,1,1,100,5.400000095367432,174684
0,0,0,0,23,0,1,0,30,4.199999809265137,174724
0,0,0,0,17,0,1,0,100,1.7999999523162842,174762
0,0,0,0,23,2,1,0,100,4.199999809265137,174803
0,0,0,0,15,2,1,1,47,1.899999976158142,174841
0,0,9,0,21,1,1,2,43,9.5,174881
0,0,5,0,17,2,1,0,100,2.0,174920
0,0,6,0,1,0,1,0,1,17.299999237060547,174958
0,0,0,0,28,2,1,1,100,11.600000381469727,174998
0,0,0,17,22,1,1,0,29,20.799999237060547,175037
0,0,0,0,4,2,1,0,100,14.800000190734863,175077
0,0,0,9,18,0,1,0,100,8.199999809265137,175117
0,0,0,0,16,0,1,1,1,105.9000015258789,175155
0,0,0,0,21,0,1,0,79,2.200000047683716,175196
0,0,0,0,21,2,1,0,34,2.200000047683716,175236
0,0,0,0,17,0,1,2,29,7.0,175275
0,0,4,0,11,1,1,1,79,4.699999809265137,175317
0,0,0,0,20,0,1,0,29,1.2000000476837158,175357
0,0,0,0,13,0,1,1,1,102.9000015258789,175397
0,0,0,0,14,0,1,1,100,2.4000000953674316,175436
0,0,0,0,13,0,1,1,100,3.4000000953674316,175477
0,0,4,0,14,2,1,0,35,4.5,175515
0,0,0,17,0,1,1,1,34,7.199999809265137,175558
0,0,0,0,23,0,1,1,100,6.599999904632568,175598
0,0,0,0,16,2,1,0,79,2.799999952316284,175638
0,0,0,0,2,1,1,1,33,11.899999618530273,175678
0,0,0,0,19,0,1,0,28,0.800000011920929,175718
0,0,0,0,19,0,1,0,100,0.800000011920929,175758
0,0,0,0,39,0,1,0,100,20.200000762939453,175799
0,0,0,0,22,2,1,2,49,9.100000381469727,175842
0,0,12,17,0,1,1,0,33,6.199999809265137,175885
0,0,0,0,9,0,1,0,100,9.800000190734863,175925
0,0,0,0,17,2,1,0,100,1.7999999523162842,175966
0,0,0,0,23,1,1,0,100,4.199999809265137,176005
0,0,0,0,15,2,1,0,100,3.799999952316284,176043
0,0,0,0,21,1,1,1,1,110.9000015258789,176084
0,0,9,0,25,2,1,0,100,7.0,176123
0,0,6,0,15,0,1,0,1,3.700000047683716,176164
0,0,0,0,16,2,1,0,100,2.799999952316284,176205
0,0,0,17,3,1,1,1,29,9.600000381469727,176248
0,0,0,0,16,2,1,0,43,2.799999952316284,176294
0,0,0,0,6,2,1,1,78,10.0,176334
0,0,0,0,17,0,1,1,33,3.299999952316284,176374
0,0,0,0,21,0,1,0,100,2.200000047683716,176412
0,0,8,0,21,2,1,0,34,2.9000000953674316,176463
0,0,0,0,17,0,1,3,29,10.699999809265137,176505
0,0,4,0,15,1,1,1,29,2.9000000953674316,176548
0,0,0,0,20,2,1,0,100,1.2000000476837158,176595
0,0,0,0,13,0,1,0,29,5.800000190734863,176635
0,0,0,0,33,0,1,1,100,16.600000381469727,176681
0,0,0,0,23,0,1,1,100,6.599999904632568,176722
0,0,0,0,14,2,1,1,100,2.4000000953674316,176765
0,0,0,0,0,1,1,1,59,15.399999618530273,176805
0,0,4,0,23,2,1,1,100,6.900000095367432,176846
0,0,0,10,16,2,1,0,30,7.699999809265137,176885
0,0,10,0,15,1,1,1,1,105.80000305175781,176925
0,0,0,0,18,0,1,0,28,0.800000011920929,176965
0,0,0,0,19,0,1,0,61,0.800000011920929,177005
0,0,8,0,13,0,1,0,100,5.5,177045
0,0,0,0,22,2,1,0,49,3.200000047683716,177087
0,0,12,17,0,1,1,1,30,7.599999904632568,177128
0,0,0,0,0,0,1,0,100,17.799999237060547,177170
0,0,0,0,17,0,1,0,70,1.7999999523162842,177210
0,0,5,0,23,1,1,0,100,4.599999904632568,177252
0,0,0,0,23,2,1,0,100,4.199999809265137,177292
0,0,9,0,21,1,1,0,100,3.0,177332
0,0,0,0,17,2,1,0,97,1.7999999523162842,177374
0,0,0,27,15,1,1,1,1,133.5,177416
0,0,0,0,16,2,1,1,100,1.0,177456
0,0,0,17,3,1,1,0,29,5.400000095367432,177495
0,0,0,0,21,1,1,0,100,2.200000047683716,177536
0,0,0,0,19,2,1,0,100,0.800000011920929,177580
0,0,0,0,16,0,1,1,14,6.699999809265137,177620
0,0,0,0,21,0,1,0,100,2.200000047683716,177658
0,0,0,0,7,0,1,0,85,11.800000190734863,177697
0,0,0,0,19,0,1,0,29,0.800000011920929,177738
0,0,4,0,16,1,1,0,79,2.700000047683716,177778
0,0,0,0,20,2,1,0,100,1.2000000476837158,177818
0,0,0,0,16,0,1,1,29,2.799999952316284,177859
0,0,10,0,14,0,1,1,100,3.0999999046325684,177899
0,0,0,0,13,0,1,0,100,5.800000190734863,177937
0,0,5,0,15,2,1,1,29,3.0,177975
0,0,0,0,0,2,1,1,100,16.399999618530273,178014
0,0,4,0,23,2,1,1,34,9.100000381469727,178054
0,0,0,0,9,2,1,1,30,4.800000190734863,178091
67,0,0,0,89,2,1,33,67,339.0,178129
0,0,0,0,18,1,1,1,33,4.099999904632568,178165
0,9,0,0,19,2,4,0,60,515.7999877929688,178205
0,0,0,0,19,0,1,0,64,0.800000011920929,178240
0,0,0,17,18,0,1,0,28,17.0,178278
0,0,270,0,19,2,9,38,64,1445.5,178316
0,0,0,0,19,0,1,0,64,0.800000011920929,178355
0,0,0,0,480,2,1,0,64,461.20001220703125,178394
0,723,0,0,19,2,1,0,64,722.2000122070312,178430
26,0,0,0,884,2,1,157,64,1216.0,178466
277,0,490,50,19,2,1,0,46,984.5999755859375,178503
0,0,0,0,21,0,1,0,100,2.200000047683716,178545
0,711,0,684,19,2,1,0,64,847.0,178586
0,0,0,0,719,1,1,0,64,700.2000122070312,178624
0,0,0,0,19,2,1,4,64,8.100000381469727,178660
0,987,0,0,19,2,1,0,64,986.2000122070312,178698
0,0,0,0,19,2,1,0,9,0.800000011920929,178732
0,0,0,0,19,2,1,193,64,329.70001220703125,178766
859,0,0,0,49,2,1,0,64,2779.0,178803
83,0,0,260,19,2,1,0,64,550.7000122070312,178841
0,125,0,0,19,2,95,0,64,16029.0,178887
750,543,0,0,19,2,1,0,64,2942.199951171875,178924
0,0,0,795,19,2,1,1,64,877.0,178971
0,0,0,0,19,0,1,0,64,0.800000011920929,179007
692,0,0,0,19,2,1,53,64,2305.300048828125,179044
0,0,0,0,19,1,43,0,80,7106.60009765625,179082
328,0,0,251,19,2,1,0,64,1324.800048828125,179117
0,0,0,0,19,2,1,0,64,0.800000011920929,179151
0,0,0,484,164,2,1,29,64,726.7000122070312,179194
0,98,0,0,19,0,1,0,23,97.19999694824219,179230
524,0,753,0,19,2,1,59,64,1853.199951171875,179266
639,0,0,949,19,2,1,0,64,3087.800048828125,179301
0,0,0,0,493,2,1,0,64,474.20001220703125,179337
0,0,0,0,939,2,1,0,64,920.2000122070312,179373
0,0,668,945,19,2,1,0,64,1038.5999755859375,179408
0,0,0,0,19,2,76,0,37,12690.2001953125,179444
0,0,684,0,120,2,1,0,64,169.5,179479
0,0,0,0,689,2,1,0,64,670.2000122070312,179512
900,729,0,0,885,2,1,0,64,4474.2001953125,179545
0,451,0,0,19,2,1,0,64,450.20001220703125,179582
517,0,0,0,19,2,1,0,77,1654.5999755859375,179616
0,0,0,822,19,2,1,0,64,903.2999877929688,179652
0,0,0,0,19,2,1,118,64,201.3000030517578,179684
918,0,0,0,19,2,1,0,44,2937.800048828125,179720
0,0,965,0,19,2,1,0,64,97.19999694824219,179754
0,0,0,0,180,2,1,118,64,362.29998779296875,179791
0,0,780,0,19,1,29,0,64,4812.89990234375,179827
0,0,427,0,648,2,1,0,64,671.7999877929688,179863
638,209,842,0,19,2,1,0,64,2313.10009765625,179899
0,0,24,0,19,2,1,0,64,3.0999999046325684,179936
276,0,0,906,19,2,56,0,64,11036.400390625,179972
0,0,0,0,139,2,1,0,6,120.19999694824219,180008
514,0,0,0,499,2,1,0,64,2125.0,180051
0,0,0,0,19,2,1,0,64,0.800000011920929,180089
514,0,0,0,19,1,1,0,31,1645.0,180124
65,0,0,0,19,1,54,0,64,9175.7998046875,180160
0,626,279,0,19,2,37,124,53,6971.7998046875,180196
0,0,0,0,962,2,1,0,64,943.2000122070312,180232
0,0,0,0,22,0,1,2,49,9.100000381469727,180271
0,709,101,0,19,2,1,0,64,708.2000122070312,180309
0,56,0,0,394,0,1,0,64,430.20001220703125,180345
0,0,12,17,0,0,1,1,100,5.400000095367432,180384
48,0,0,0,19,2,98,0,70,16566.19921875,180423
0,0,0,0,19,2,1,0,94,0.800000011920929,180458
0,0,0,0,19,2,65,0,64,10829.0,180548
0,0,0,0,35,0,1,0,100,16.200000762939453,180587
0,428,0,589,19,1,1,0,64,689.7000122070312,180625
0,0,858,0,19,2,1,0,64,86.5,180661
0,0,0,0,22,0,1,0,100,3.200000047683716,180700
0,0,0,0,19,0,1,0,39,0.800000011920929,180737
0,0,0,0,23,1,1,2,1,221.60000610351562,180776
0,206,0,0,501,2,1,0,64,687.2000122070312,180813
0,0,0,0,713,2,1,0,64,694.2000122070312,180850
0,0,0,377,19,2,2,0,64,580.2999877929688,180885
0,0,0,0,15,2,1,1,100,1.399999976158142,180926
195,0,415,0,19,2,1,0,64,665.5999755859375,180963
0,0,0,0,19,2,1,0,64,0.800000011920929,180997
231,0,0,0,903,0,1,0,64,1623.4000244140625,181033
776,0,0,0,19,2,1,0,64,2483.39990234375,181069
871,0,657,0,19,2,1,0,64,2853.0,181105
0,0,0,0,19,2,1,142,64,242.39999389648438,181139
0,0,0,0,524,2,1,0,64,505.20001220703125,181176
0,0,102,0,19,2,1,0,64,10.899999618530273,181212
0,0,0,0,19,2,1,0,52,0.800000011920929,181249
328,0,0,0,19,2,1,18,64,1080.9000244140625,181285
661,0,0,0,19,2,1,0,64,2115.39990234375,181323
0,0,0,77,19,2,1,0,64,83.80000305175781,181358
0,0,0,0,21,1,1,0,100,2.200000047683716,181395
351,0,0,0,19,2,1,21,64,1159.800048828125,181433
0,0,0,0,915,2,1,0,91,896.2000122070312,181477
0,0,0,0,22,2,1,0,100,3.200000047683716,181523
0,0,506,0,901,2,29,0,64,5667.5,181564
0,0,6,0,15,0,1,1,100,1.899999976158142,181605
0,0,0,0,19,2,1,0,64,0.800000011920929,181644
0,77,0,0,19,2,1,0,70,76.19999694824219,181687
0,0,113,0,19,2,7,0,64,1026.0,181724
96,0,0,0,19,2,1,13,64,330.5,181761
0,0,0,0,19,2,1,0,62,0.800000011920929,181798
0,0,21,0,91,2,1,0,64,74.19999694824219,181834
0,0,164,14,19,2,1,0,64,29.600000381469727,181870
139,24,16,0,19,2,4,0,64,975.5999755859375,181905
0,0,0,19,168,2,1,0,64,169.0,181940
0,55,0,0,19,2,1,11,64,74.19999694824219,181976
0,74,134,102,56,2,4,0,65,659.5999755859375,182012
0,40,0,0,3,2,23,0,64,3745.60009765625,182048
0,0,134,0,19,2,1,0,64,14.100000381469727,182084
0,0,0,0,19,2,1,2,64,5.099999904632568,182119
0,0,99,0,19,2,5,10,64,704.5999755859375,182156
0,0,0,0,19,2,1,14,64,25.0,182193
0,26,0,160,19,2,10,0,64,1676.0999755859375,182229
0,0,21,0,7,2,1,34,64,51.70000076293945,182262
0,27,101,0,93,2,7,44,64,1198.0,182297
0,17,0,81,19,2,1,25,64,133.3000030517578,182334
0,0,110,238,19,2,1,0,64,260.8999938964844,182370
62,0,0,0,100,2,17,0,64,2986.800048828125,182405
0,0,0,2,61,2,1,0,64,43.29999923706055,182441
0,0,2,0,113,2,3,0,64,432.6000061035156,182477
0,110,0,0,40,2,1,0,64,130.1999969482422,182513
0,0,241,117,310,2,1,0,75,431.29998779296875,182548
0,60,0,108,19,2,9,2,64,1460.699951171875,182584
0,0,20,0,26,2,1,0,64,9.100000381469727,182620
0,131,0,319,51,2,4,0,64,894.5,182655
0,0,0,0,19,2,8,0,64,1184.5999755859375,182691
0,0,15,0,19,2,1,0,64,2.200000047683716,182727
0,40,23,0,19,2,1,0,64,39.20000076293945,182760
0,70,0,0,13,2,1,0,52,63.20000076293945,182793
0,0,117,0,52,2,13,0,64,2074.0,182826
